timestamp,ticker,symbol,direction,price,quantity,balance_change,notional,fee,reason
2025-12-08 16:00:00,PLTR,RPLTRUSDT,SELL,182.00895,12.0755410668935,2195.6586937168986,2197.856550267166,2.197856550267166,rebalance
2025-12-08 16:00:00,GEV,RGEVUSDT,BUY,630.15492,3.354820752523677,-2116.170859723818,2114.056802920897,2.114056802920897,bitget RGEVUSDT price 1078.04; 20d return 13.0%; category leadership 100/100.
2025-12-09 16:00:00,SMR,RSMRUSDT,SELL,19.990000000000002,79.56843207210761,1588.98238416431,1590.5729571214313,1.5905729571214313,stop loss
2025-12-09 16:00:00,PLUG,RPLUGUSDT,SELL,2.1989,1021.1984319440226,2243.26771876971,2245.5132320017115,2.2455132320017115,rebalance
2025-12-09 16:00:00,SMCI,RSMCIUSDT,SELL,34.3828,59.578959042008655,2046.442941516626,2048.4914329495755,2.0484914329495756,rebalance
2025-12-09 16:00:00,NOW,RNOWUSDT,BUY,171.25158299999998,12.334555797983652,-2114.424518212535,2112.3122060065284,2.1123122060065285,bitget RNOWUSDT price 92.93; 20d return -31.7%; category leadership 100/100.
2025-12-09 16:00:00,PLTR,RPLTRUSDT,BUY,184.402155,11.4549214785832,-2114.424518212535,2112.3122060065284,2.1123122060065285,bitget RPLTRUSDT price 113.32; 20d return -29.4%; category leadership 100/100.
2025-12-09 16:00:00,LRCX,RLRCXUSDT,BUY,163.20156,11.777395260659368,-1924.0113685554918,1922.0892792762156,1.9220892792762156,bitget RLRCXUSDT price 400.00; 20d return 26.6%; category leadership 100/100.
2025-12-10 16:00:00,NOW,RNOWUSDT,SELL,172.371771,12.334555797983652,2124.0030981693635,2126.12922739676,2.1261292273967602,rebalance
2025-12-10 16:00:00,NOK,RNOKUSDT,BUY,6.433215,329.8321627603634,-2124.0030981693635,2121.8812169524113,2.1218812169524113,bitget RNOKUSDT price 14.05; 20d return -13.3%; category leadership 100/100.
2025-12-11 16:00:00,SNDK,RSNDKUSDT,SELL,209.22533500000003,9.59110711089188,2004.6958956989388,2006.702598297236,2.006702598297236,rebalance
2025-12-11 16:00:00,PLTR,RPLTRUSDT,SELL,180.52969000000002,11.4549214785832,2065.885470079464,2067.953423502967,2.067953423502967,rebalance
2025-12-11 16:00:00,PLUG,RPLUGUSDT,BUY,2.3361674999999997,879.1401695715742,-2055.872510789698,2053.8186920976004,2.0538186920976003,bitget RPLUGUSDT price 2.61; 20d return -32.6%; category leadership 100/100.
2025-12-11 16:00:00,NOW,RNOWUSDT,BUY,172.78735049999997,11.648399914725676,-2014.708854988705,2012.6961588298752,2.012696158829875,bitget RNOWUSDT price 92.93; 20d return -31.7%; category leadership 100/100.
2025-12-12 16:00:00,LRCX,RLRCXUSDT,SELL,160.85953,11.777395260659368,1892.6117599876395,1894.5062662538935,1.8945062662538936,rebalance
2025-12-12 16:00:00,EXC,REXCUSDT,BUY,43.66182,43.30376147738896,-1892.6117599876395,1890.7210389486909,1.8907210389486908,bitget REXCUSDT price 46.47; 20d return 3.9%; category leadership 100/100.
2025-12-14 16:00:00,NOW,RNOWUSDT,SELL,155.1134045,11.648399914725676,1805.0161447828586,1806.8229677506092,1.8068229677506094,stop loss
2025-12-14 16:00:00,NOK,RNOKUSDT,SELL,6.1969,329.8321627603634,2041.8929924802865,2043.9369294096962,2.0439369294096963,rebalance
2025-12-14 16:00:00,PLTR,RPLTRUSDT,BUY,185.41766249999998,10.796806377155631,-2003.9205195182076,2001.9186009172904,2.0019186009172905,bitget RPLTRUSDT price 113.32; 20d return -29.4%; category leadership 100/100.
2025-12-14 16:00:00,LRCX,RLRCXUSDT,BUY,164.60226,11.185432510310992,-1842.988617744937,1841.1474702746625,1.8411474702746626,bitget RLRCXUSDT price 400.00; 20d return 26.6%; category leadership 100/100.
2025-12-15 16:00:00,GEV,RGEVUSDT,SELL,686.1267650000001,3.354820752523677,2299.530477773852,2301.832310083936,2.301832310083936,rebalance
2025-12-15 16:00:00,LRCX,RLRCXUSDT,SELL,162.69861,11.185432510310992,1818.034467354733,1819.8543216764092,1.8198543216764091,rebalance
2025-12-15 16:00:00,CARR,RCARRUSDT,BUY,52.956464999999994,37.60070329075367,-1993.1915281199738,1991.2003277921815,1.9912003277921815,bitget RCARRUSDT price 74.25; 20d return 16.7%; category leadership 100/100.
2025-12-15 16:00:00,NOK,RNOKUSDT,BUY,6.228112499999999,319.7116827597738,-1993.1915281199738,1991.2003277921815,1.9912003277921815,bitget RNOKUSDT price 14.05; 20d return -13.3%; category leadership 100/100.
2025-12-16 16:00:00,NOK,RNOKUSDT,SELL,6.23688,319.7116827597738,1992.0093965708072,1994.003399970778,1.994003399970778,rebalance
2025-12-16 16:00:00,PANW,RPANWUSDT,BUY,186.803355,10.647072495744467,-1990.897771996423,1988.9088631332897,1.9889088631332899,bitget RPANWUSDT price 283.70; 20d return -3.7%; category leadership 100/100.
2025-12-17 16:00:00,PLUG,RPLUGUSDT,SELL,2.29885,879.1401695715742,2018.9903674407938,2021.0113788196134,2.0210113788196136,rebalance
2025-12-17 16:00:00,CARR,RCARRUSDT,SELL,53.748112500000005,37.60070329075367,2018.9458637199982,2020.9668305505488,2.020966830550549,rebalance
2025-12-17 16:00:00,PANW,RPANWUSDT,SELL,185.897005,10.647072495744467,1977.279630087795,1979.258888976772,1.979258888976772,rebalance
2025-12-17 16:00:00,SNDK,RSNDKUSDT,BUY,223.57173,9.000317665098189,-2014.2288075264983,2012.2165909355626,2.0122165909355627,bitget RSNDKUSDT price 2145.42; 20d return 18.9%; category leadership 100/100.
2025-12-17 16:00:00,NOK,RNOKUSDT,BUY,6.3581775,316.47694499493963,-2014.2288075264983,2012.2165909355626,2.0122165909355627,bitget RNOKUSDT price 14.05; 20d return -13.3%; category leadership 100/100.
2025-12-17 16:00:00,LRCX,RLRCXUSDT,BUY,163.651785,12.295720397645297,-2014.2288075264983,2012.2165909355626,2.0122165909355627,bitget RLRCXUSDT price 400.00; 20d return 26.6%; category leadership 100/100.
2025-12-18 16:00:00,EXC,REXCUSDT,SELL,44.47775,43.30376147738896,1924.1278231738859,1926.0538770509368,1.9260538770509368,rebalance
2025-12-18 16:00:00,APH,RAPHUSDT,BUY,132.18606,15.333869936470958,-2028.9507753060007,2026.9238514545461,2.026923851454546,bitget RAPHUSDT price 165.42; 20d return 13.4%; category leadership 100/100.
2025-12-24 16:00:00,PLTR,RPLTRUSDT,SELL,193.81304500000002,10.796806377155631,2090.4693583117196,2092.5619202319517,2.092561920231952,rebalance
2025-12-24 16:00:00,GEV,RGEVUSDT,BUY,666.97332,3.1311312082683993,-2090.46935831172,2088.3809773343855,2.0883809773343858,bitget RGEVUSDT price 1078.04; 20d return 13.0%; category leadership 100/100.
2025-12-26 16:00:00,GEV,RGEVUSDT,SELL,662.3887399500001,3.1311312082683993,2071.952029607363,2074.026055663026,2.074026055663026,rebalance
2025-12-26 16:00:00,CARR,RCARRUSDT,BUY,53.616795,38.605107736482616,-2071.9520296073624,2069.8821474599026,2.0698821474599027,bitget RCARRUSDT price 74.25; 20d return 16.7%; category leadership 100/100.
2025-12-28 16:00:00,SNDK,RSNDKUSDT,SELL,241.15936000000002,9.000317665098189,2168.340337063862,2170.510847911774,2.170510847911774,rebalance
2025-12-28 16:00:00,NOK,RNOKUSDT,SELL,6.5517225,316.47694499493963,2071.395652133354,2073.4691212546086,2.073469121254609,rebalance
2025-12-28 16:00:00,LRCX,RLRCXUSDT,SELL,175.94198500000002,12.295720397645297,2161.1701203129364,2163.3334537667033,2.1633334537667035,rebalance
2025-12-28 16:00:00,NOW,RNOWUSDT,BUY,153.946935,13.707679723749687,-2112.3655347123436,2110.255279432911,2.110255279432911,bitget RNOWUSDT price 92.93; 20d return -31.7%; category leadership 100/100.
2025-12-28 16:00:00,INTC,RINTCUSDT,BUY,36.4131975,57.9530341830846,-2112.3655347123436,2110.255279432911,2.110255279432911,bitget RINTCUSDT price 138.54; 20d return 25.5%; category leadership 100/100.
2025-12-28 16:00:00,EXC,REXCUSDT,BUY,43.931954999999995,48.034631726107136,-2112.3655347123436,2110.255279432911,2.110255279432911,bitget REXCUSDT price 46.47; 20d return 3.9%; category leadership 100/100.
2025-12-29 16:00:00,APH,RAPHUSDT,SELL,136.91151,15.333869936470958,2097.2839038586967,2099.3832871458426,2.0993832871458427,rebalance
2025-12-29 16:00:00,CARR,RCARRUSDT,SELL,53.49324000000001,38.605107736482616,2063.0471810801478,2065.1122933735214,2.0651122933735215,rebalance
2025-12-29 16:00:00,PANW,RPANWUSDT,BUY,187.54372499999997,11.320671124331254,-2125.243952989178,2123.120832157021,2.123120832157021,bitget RPANWUSDT price 283.70; 20d return -3.7%; category leadership 100/100.
2025-12-29 16:00:00,ARM,RARMUSDT,BUY,111.8208825,18.751415572894462,-2098.8966373227872,2096.799837485302,2.096799837485302,bitget RARMUSDT price 380.48; 20d return -8.6%; category leadership 100/100.
2025-12-30 16:00:00,ARM,RARMUSDT,SELL,110.434755,18.751415572894462,2068.7371767110885,2070.8079846957844,2.0708079846957843,rebalance
2025-12-30 16:00:00,CARR,RCARRUSDT,BUY,53.2616175,38.80224828329488,-2068.7371767110885,2066.6705062048836,2.0666705062048836,bitget RCARRUSDT price 74.25; 20d return 16.7%; category leadership 100/100.
2025-12-31 16:00:00,PANW,RPANWUSDT,SELL,184.33778500000003,11.320671124331254,2084.7406123329106,2086.827439772683,2.086827439772683,rebalance
2025-12-31 16:00:00,ARM,RARMUSDT,BUY,109.44479505,19.02930105928808,-2084.7406123329106,2082.657954378532,2.082657954378532,bitget RARMUSDT price 380.48; 20d return -8.6%; category leadership 100/100.
2026-01-01 16:00:00,NOW,RNOWUSDT,SELL,146.7715775,13.707679723749687,2009.8858791425862,2011.8977769195058,2.011897776919506,rebalance
2026-01-01 16:00:00,EXC,REXCUSDT,SELL,43.81808000000001,48.034631726107136,2102.680550409356,2104.785335745101,2.1047853357451007,rebalance
2026-01-01 16:00:00,CARR,RCARRUSDT,SELL,53.45326,38.80224828329488,2072.0325594054434,2074.106666071515,2.0741066660715153,rebalance
2026-01-01 16:00:00,SNDK,RSNDKUSDT,BUY,264.061965,8.022767435472021,-2120.626241482501,2118.5077337487523,2.1185077337487526,bitget RSNDKUSDT price 2145.42; 20d return 18.9%; category leadership 100/100.
2026-01-01 16:00:00,PLUG,RPLUGUSDT,BUY,2.2161074999999997,955.9589206519777,-2120.626241482501,2118.5077337487523,2.1185077337487526,bitget RPLUGUSDT price 2.61; 20d return -32.6%; category leadership 100/100.
2026-01-01 16:00:00,SMR,RSMRUSDT,BUY,15.447719999999999,125.67583442032169,-1943.346505992383,1941.4051008914917,1.9414051008914917,bitget RSMRUSDT price 10.47; 20d return -20.5%; category leadership 100/100.
2026-01-02 16:00:00,ARM,RARMUSDT,SELL,115.012465,19.02930105928808,2186.4182152337776,2188.6068220558336,2.1886068220558337,rebalance
2026-01-02 16:00:00,LRCX,RLRCXUSDT,BUY,185.962935,11.745534029415726,-2186.418215233777,2184.2339812525247,2.184233981252525,bitget RLRCXUSDT price 400.00; 20d return 26.6%; category leadership 100/100.
2026-01-04 16:00:00,INTC,RINTCUSDT,SELL,40.349815,57.9530341830846,2336.0558137681633,2338.3942079761396,2.3383942079761395,rebalance
2026-01-04 16:00:00,MARA,RMARAUSDT,BUY,10.500247499999999,218.45712799891322,-2296.147766039896,2293.853912127768,2.2938539121277683,bitget RMARAUSDT price 14.27; 20d return -3.9%; category leadership 100/100.
2026-01-06 16:00:00,MARA,RMARAUSDT,SELL,10.104945,218.45712799891322,2205.2897660236918,2207.4972632869785,2.2074972632869785,rebalance
2026-01-06 16:00:00,INTC,RINTCUSDT,BUY,43.72185,51.30054787007105,-2245.197813751959,2242.954858893066,2.242954858893066,bitget RINTCUSDT price 138.54; 20d return 25.5%; category leadership 100/100.
2026-01-07 16:00:00,INTC,RINTCUSDT,SELL,41.31933000000001,51.30054787007105,2117.584562357639,2119.7042666242633,2.119704266624263,stop loss
2026-01-07 16:00:00,PLUG,RPLUGUSDT,SELL,2.33883,955.9589206519777,2233.5895769860767,2235.825402388465,2.2358254023884654,rebalance
2026-01-07 16:00:00,PANW,RPANWUSDT,BUY,190.885395,12.174696489177348,-2326.295720090073,2323.971748341731,2.323971748341731,bitget RPANWUSDT price 283.70; 20d return -3.7%; category leadership 100/100.
2026-01-07 16:00:00,INTC,RINTCUSDT,BUY,41.36067,48.907707822188385,-2024.8784192536425,2022.8555636899525,2.022855563689953,bitget RINTCUSDT price 138.54; 20d return 25.5%; category leadership 100/100.
2026-01-09 16:00:00,PANW,RPANWUSDT,SELL,189.17536500000003,12.174696489177348,2300.8494994522393,2303.152652104344,2.3031526521043437,rebalance
2026-01-09 16:00:00,CARR,RCARRUSDT,BUY,56.218095,40.88631869336262,-2300.8494994522393,2298.5509485037355,2.2985509485037356,bitget RCARRUSDT price 74.25; 20d return 16.7%; category leadership 100/100.
2026-01-11 16:00:00,SMR,RSMRUSDT,SELL,20.08995,125.67583442032169,2522.2964084828295,2524.821229712542,2.524821229712542,rebalance
2026-01-11 16:00:00,APH,RAPHUSDT,BUY,145.962945,17.263125458663353,-2522.2964084828295,2519.7766318509784,2.5197766318509784,bitget RAPHUSDT price 165.42; 20d return 13.4%; category leadership 100/100.
2026-01-12 16:00:00,CARR,RCARRUSDT,SELL,55.442265,40.88631869336262,2264.563285755992,2266.830115871864,2.2668301158718642,rebalance
2026-01-12 16:00:00,MARA,RMARAUSDT,BUY,10.845419999999999,208.595055311018,-2264.5632857559917,2262.3009847712206,2.2623009847712208,bitget RMARAUSDT price 14.27; 20d return -3.9%; category leadership 100/100.
2026-01-14 16:00:00,LRCX,RLRCXUSDT,SELL,220.49969500000003,11.745534029415726,2587.2967844271907,2589.886671098289,2.589886671098289,rebalance
2026-01-14 16:00:00,PLUG,RPLUGUSDT,BUY,2.3611799999999996,1094.6696449888768,-2587.2967844271907,2584.712072354836,2.584712072354836,bitget RPLUGUSDT price 2.61; 20d return -32.6%; category leadership 100/100.
2026-01-15 16:00:00,INTC,RINTCUSDT,SELL,47.711132500000005,48.907707822188385,2331.108686047541,2333.442128175717,2.333442128175717,rebalance
2026-01-15 16:00:00,GEV,RGEVUSDT,BUY,687.593625,3.3868549990430754,-2331.108686047541,2328.7799061414,2.3287799061414,bitget RGEVUSDT price 1078.04; 20d return 13.0%; category leadership 100/100.
2026-01-16 16:00:00,PLUG,RPLUGUSDT,SELL,2.368815,1094.6696449888768,2590.476805219232,2593.0698750943266,2.5930698750943266,rebalance
2026-01-16 16:00:00,SMCI,RSMCIUSDT,BUY,32.91645,78.61992761378976,-2590.476805219232,2587.8889163029294,2.5878889163029295,bitget RSMCIUSDT price 33.66; 20d return -28.4%; category leadership 100/100.
2026-01-19 16:00:00,MARA,RMARAUSDT,SELL,10.709642500000001,208.595055311018,2231.744491179081,2233.9784696487295,2.2339784696487297,rebalance
2026-01-19 16:00:00,INTC,RINTCUSDT,BUY,49.244609999999994,45.274294510665804,-2231.7444911790813,2229.514976202878,2.229514976202878,bitget RINTCUSDT price 138.54; 20d return 25.5%; category leadership 100/100.
2026-01-20 16:00:00,APH,RAPHUSDT,SELL,154.172875,17.263125458663353,2658.8441777643748,2661.505683447823,2.661505683447823,rebalance
2026-01-20 16:00:00,GEV,RGEVUSDT,SELL,675.931865,3.3868549990430754,2286.9939327717716,2289.2832159877594,2.2892832159877594,rebalance
2026-01-20 16:00:00,ARM,RARMUSDT,BUY,116.51822999999999,23.51971661009215,-2743.216225259047,2740.4757495095373,2.7404757495095375,bitget RARMUSDT price 380.48; 20d return -8.6%; category leadership 100/100.
2026-01-20 16:00:00,SMR,RSMRUSDT,BUY,20.67033,106.45313663658422,-2202.621885277099,2200.4214638132858,2.200421463813286,bitget RSMRUSDT price 10.47; 20d return -20.5%; category leadership 100/100.
2026-01-22 16:00:00,INTC,RINTCUSDT,SELL,45.7221275,45.274294510665804,2067.9670290231224,2070.0370660892117,2.070037066089212,stop loss
2026-01-22 16:00:00,SMCI,RSMCIUSDT,SELL,32.233875000000005,78.61992761378976,2531.6906942927358,2534.2249192119475,2.5342249192119475,rebalance
2026-01-22 16:00:00,SMR,RSMRUSDT,SELL,20.214887500000003,106.45313663658422,2149.786242949548,2151.938181130679,2.151938181130679,rebalance
2026-01-22 16:00:00,PLUG,RPLUGUSDT,BUY,2.56128,1051.1555242719003,-2694.99592482834,2692.303621207133,2.6923036212071327,bitget RPLUGUSDT price 2.61; 20d return -32.6%; category leadership 100/100.
2026-01-22 16:00:00,NOW,RNOWUSDT,BUY,132.88640999999998,20.26018778900817,-2694.99592482834,2692.303621207133,2.6923036212071327,bitget RNOWUSDT price 92.93; 20d return -31.7%; category leadership 100/100.
2026-01-22 16:00:00,NOK,RNOKUSDT,BUY,6.753374999999999,201.09856517461878,-1359.452116608727,1358.094022586141,1.3580940225861409,bitget RNOKUSDT price 14.05; 20d return -13.3%; category leadership 100/100.
2026-01-25 16:00:00,PLUG,RPLUGUSDT,SELL,2.3738125,1051.1555242719003,2492.7508768377293,2495.24612296069,2.4952461229606904,stop loss
2026-01-25 16:00:00,CARR,RCARRUSDT,BUY,57.21859499999999,43.52187634494535,-2492.7508768377293,2490.260616221508,2.490260616221508,bitget RCARRUSDT price 74.25; 20d return 16.7%; category leadership 100/100.
2026-01-26 16:00:00,SNDK,RSNDKUSDT,SELL,476.9064275,8.022767435472021,3822.2832469579844,3826.1093563142986,3.8261093563142987,rebalance
2026-01-26 16:00:00,ARM,RARMUSDT,SELL,116.53170500000002,23.51971661009215,2738.051885013168,2740.792677690859,2.740792677690859,rebalance
2026-01-26 16:00:00,CARR,RCARRUSDT,SELL,57.246362500000004,43.52187634494535,2488.9776408129937,2491.4691099229167,2.491469109922917,rebalance
2026-01-26 16:00:00,PLUG,RPLUGUSDT,BUY,2.3061525,1139.1389542018574,-2629.6551752270793,2627.028147079999,2.627028147079999,bitget RPLUGUSDT price 2.61; 20d return -32.6%; category leadership 100/100.
2026-01-26 16:00:00,APH,RAPHUSDT,BUY,162.771345,16.13937727847613,-2629.6551752270793,2627.028147079999,2.627028147079999,bitget RAPHUSDT price 165.42; 20d return 13.4%; category leadership 100/100.
2026-01-26 16:00:00,LRCX,RLRCXUSDT,BUY,237.2035425,11.074995421200336,-2629.6551752270793,2627.028147079999,2.627028147079999,bitget RLRCXUSDT price 400.00; 20d return 26.6%; category leadership 100/100.
2026-01-27 16:00:00,APH,RAPHUSDT,SELL,143.74809,16.13937727847613,2317.684652912771,2320.0046575703414,2.3200046575703412,stop loss
2026-01-27 16:00:00,NOK,RNOKUSDT,SELL,6.7116425,201.09856517461878,1348.3519750382764,1349.7016767149914,1.3497016767149914,rebalance
2026-01-27 16:00:00,GEV,RGEVUSDT,BUY,691.8657599999999,3.759707936067694,-2603.8144017540717,2601.2131885655062,2.6012131885655063,bitget RGEVUSDT price 1078.04; 20d return 13.0%; category leadership 100/100.
2026-01-27 16:00:00,SNDK,RSNDKUSDT,BUY,509.48461499999996,4.358029779124358,-2222.569473299884,2220.3491241757083,2.2203491241757085,bitget RSNDKUSDT price 2145.42; 20d return 18.9%; category leadership 100/100.
